,alt,lat,lon,pitch,rol,yaw
9826,3.48,32.9405903,35.1050691,1.46,10.73,165.16
9827,3.5,32.9405902,35.1050691,1.29,10.71,165.15
9828,3.54,32.9405903,35.1050692,1.3,10.52,165.16
9829,3.45,32.9405903,35.1050691,1.42,10.52,165.15
9830,3.44,32.9405903,35.1050692,1.24,10.59,165.16
9831,3.44,32.9405903,35.1050692,1.32,10.52,165.19
9832,3.43,32.9405903,35.1050693,1.32,10.42,165.21
9833,3.53,32.9405903,35.1050693,1.34,10.53,165.22
9834,3.52,32.9405902,35.1050694,1.35,10.48,165.23
9835,3.47,32.9405901,35.1050695,1.18,10.38,165.22
9836,3.49,32.9405901,35.1050695,1.54,10.42,165.25
9837,3.4,32.94059,35.1050694,1.25,10.55,165.25
9838,3.48,32.94059,35.1050693,1.38,10.51,165.24
9839,3.48,32.94059,35.1050693,1.4,10.48,165.27
9840,3.43,32.9405899,35.1050692,1.32,10.49,165.29
9841,3.39,32.9405899,35.1050691,1.29,10.52,165.28
9842,3.37,32.9405899,35.1050689,1.43,10.54,165.3
9843,3.49,32.9405899,35.1050687,1.33,10.59,165.3
9844,3.49,32.9405899,35.1050687,1.25,10.54,165.33
9845,3.42,32.94059,35.1050687,1.49,10.32,165.34
9846,3.45,32.9405901,35.1050688,1.36,10.36,165.36
9847,3.4,32.9405901,35.1050689,1.37,10.26,165.37
9848,3.44,32.9405902,35.1050689,1.4,10.31,165.38
9849,3.52,32.9405901,35.1050689,1.35,10.3,165.4
9850,3.57,32.9405901,35.1050687,1.34,10.38,165.39
9851,3.42,32.94059,35.1050685,1.32,10.41,165.4
9852,3.42,32.9405899,35.1050683,1.37,10.36,165.42
9853,3.45,32.9405898,35.1050682,1.33,10.43,165.41
9854,3.32,32.9405897,35.1050682,1.3,10.25,165.43
9855,3.43,32.9405898,35.1050681,1.42,10.32,165.45
9856,3.42,32.9405898,35.105068,1.4,10.26,165.45
9857,3.52,32.94059,35.105068,1.5,10.31,165.47
9858,3.45,32.9405901,35.105068,1.38,10.25,165.46
9859,3.52,32.94059,35.105068,1.33,10.36,165.46
9860,3.53,32.94059,35.1050681,1.16,10.25,165.46
9861,3.46,32.9405902,35.105068,1.38,10.29,165.48
9862,3.45,32.9405905,35.1050679,1.36,10.34,165.52
9863,3.51,32.9405908,35.1050678,1.51,10.26,165.5
9864,3.39,32.9405911,35.1050679,1.5,10.19,165.51
9865,3.52,32.9405913,35.1050679,1.34,10.19,165.51
9866,3.54,32.9405914,35.1050679,1.34,10.31,165.53
9867,3.55,32.9405914,35.1050679,1.22,10.24,165.53
9868,3.48,32.9405914,35.1050678,1.22,10.32,165.55
9869,3.47,32.9405913,35.1050677,1.25,10.3,165.53
9870,3.44,32.9405915,35.1050677,1.27,10.26,165.54
9871,3.5,32.9405917,35.1050679,1.35,10.19,165.55
9872,3.47,32.9405916,35.1050679,1.28,10.07,165.54
9873,3.54,32.9405915,35.1050678,1.14,10.36,165.57
9874,3.46,32.9405916,35.1050679,1.32,10.14,165.56
9875,3.45,32.9405916,35.1050678,1.33,10.16,165.59
9876,3.43,32.9405915,35.1050677,1.26,10.31,165.59
9877,3.4,32.9405916,35.1050679,1.26,10.16,165.59
9878,3.4,32.9405917,35.105068,1.24,10.11,165.6
9879,3.34,32.9405919,35.105068,1.43,10.12,165.63
9880,3.45,32.940592,35.105068,1.21,10.12,165.64
9881,3.36,32.9405922,35.1050681,1.45,10.09,165.64
9882,3.48,32.9405923,35.1050681,1.21,10.11,165.65
9883,3.41,32.9405923,35.1050681,1.3,10.05,165.66
9884,3.5,32.9405923,35.1050682,1.25,10.08,165.65
9885,3.43,32.9405924,35.1050683,1.2,10.06,165.69
9886,3.48,32.9405925,35.1050684,1.21,10.17,165.7
9887,3.43,32.9405925,35.1050684,1.34,10.0,165.7
9888,3.49,32.9405922,35.1050683,1.1,10.16,165.72
9889,3.41,32.9405922,35.1050682,1.28,10.1,165.74
9890,3.39,32.940592,35.1050683,1.2,10.08,165.75
9891,3.48,32.9405919,35.1050682,1.23,9.99,165.75
9892,3.41,32.940592,35.1050681,1.3,10.17,165.78
9893,3.55,32.9405921,35.1050681,1.42,10.01,165.78
9894,3.46,32.9405922,35.105068,1.23,10.06,165.78
9895,3.39,32.9405924,35.1050679,1.45,10.08,165.79
9896,3.51,32.9405925,35.1050679,1.42,10.03,165.78
9897,3.41,32.9405928,35.105068,1.37,9.82,165.8
9898,3.46,32.9405928,35.105068,1.4,9.9,165.81
9899,3.48,32.9405928,35.105068,1.33,10.04,165.82
9900,3.42,32.9405927,35.1050681,1.18,9.87,165.85
9901,3.46,32.9405926,35.105068,1.26,9.93,165.86
9902,3.37,32.9405924,35.1050681,1.21,10.01,165.86
9903,3.42,32.9405923,35.1050683,1.26,9.81,165.89
9904,3.4,32.9405925,35.1050684,1.29,9.81,165.89
9905,3.41,32.9405926,35.1050684,1.53,9.9,165.92
9906,3.35,32.9405924,35.1050686,1.23,9.82,165.91
9907,3.37,32.9405924,35.1050688,1.19,9.9,165.91
9908,3.41,32.9405924,35.1050688,1.31,9.88,165.94
9909,3.5,32.9405924,35.1050687,1.25,10.03,165.93
9910,3.5,32.9405926,35.1050687,1.46,9.87,165.96
9911,3.34,32.9405927,35.1050687,1.4,9.82,165.94
9912,3.4,32.9405927,35.1050686,1.43,9.97,165.96
9913,3.51,32.9405926,35.1050685,1.25,9.95,165.98
9914,3.44,32.9405927,35.1050686,1.51,10.03,165.98
9915,3.39,32.9405929,35.1050686,2.63,9.68,166.74
9916,3.36,32.9405933,35.1050685,4.64,10.02,164.5
9917,3.33,32.9405937,35.1050686,6.0,10.19,159.92
9918,3.36,32.9405941,35.1050691,6.2,9.79,154.98
9919,3.46,32.9405946,35.1050693,6.81,9.9,149.22
9920,3.39,32.9405952,35.1050697,7.5,9.39,142.97
9921,3.29,32.9405959,35.10507,7.65,8.76,136.26
9922,3.46,32.9405966,35.1050701,8.41,8.39,129.35
9923,3.56,32.9405971,35.1050701,9.07,7.43,121.69
9924,3.58,32.9405978,35.1050701,9.71,7.04,113.69
9925,3.55,32.9405984,35.1050698,9.77,5.44,105.36
9926,3.35,32.9405987,35.1050693,9.56,4.8,99.46
9927,3.39,32.9405989,35.1050685,10.16,5.4,97.05
9928,3.51,32.9405991,35.1050677,9.97,4.54,93.98
9929,3.5,32.9405991,35.1050668,9.77,3.96,91.63
9930,3.45,32.9405991,35.1050663,10.48,5.1,90.5
9931,3.39,32.9405993,35.1050655,10.8,4.06,88.43
9932,3.44,32.9405996,35.1050647,10.88,4.02,86.49
9933,3.44,32.9405996,35.105064,10.28,4.33,86.02
9934,3.5,32.9405995,35.1050633,9.67,4.25,87.5
9935,3.33,32.9405994,35.1050623,9.14,5.74,90.94
9936,3.36,32.9405992,35.1050608,9.01,6.1,95.17
9937,3.44,32.9405993,35.1050594,8.56,6.91,98.09
9938,3.5,32.9405992,35.1050581,8.13,6.94,99.29
9939,3.45,32.9405994,35.1050568,7.91,6.88,98.8
9940,3.52,32.9405996,35.1050556,8.48,3.99,94.87
9941,3.39,32.9406,35.1050546,7.59,4.27,90.77
9942,3.4,32.9406004,35.1050534,7.81,2.81,89.16
9943,3.36,32.9406007,35.1050518,7.92,3.97,88.42
9944,3.36,32.9406009,35.1050502,7.88,3.19,87.34
9945,3.35,32.9406007,35.1050489,7.47,3.87,86.12
9946,3.53,32.9406004,35.1050479,7.13,4.36,83.41
9947,3.45,32.9406008,35.1050465,6.74,2.94,78.91
9948,3.55,32.9406013,35.1050451,6.67,2.45,76.98
9949,3.62,32.9406013,35.1050439,6.84,3.73,77.24
9950,3.55,32.9406013,35.1050432,5.94,3.29,77.29
9951,3.45,32.9406014,35.1050427,5.77,3.61,77.18
9952,3.48,32.9406016,35.1050424,5.7,3.7,77.19
9953,3.44,32.9406014,35.1050423,5.54,3.92,77.47
9954,3.39,32.9406012,35.1050418,5.23,4.04,77.39
9955,3.52,32.9406011,35.1050415,5.51,4.01,77.3
9956,3.46,32.9406009,35.1050413,5.15,4.16,77.45
9957,3.47,32.9406006,35.1050407,5.07,4.29,77.48
9958,3.5,32.9406003,35.10504,4.98,4.55,77.48
9959,3.51,32.9406002,35.1050395,4.88,4.37,77.53
9960,3.57,32.9406002,35.105039,4.7,4.43,77.6
9961,3.5,32.9406001,35.1050387,4.54,4.38,77.59
9962,3.53,32.9406,35.1050384,4.38,4.57,77.69
9963,3.49,32.9406002,35.1050381,4.23,4.64,77.77
9964,3.5,32.9406004,35.1050376,4.23,4.38,77.76
9965,3.58,32.9406003,35.1050371,4.16,4.72,77.84
9966,3.48,32.9406005,35.1050366,4.05,4.51,77.9
9967,3.53,32.9406006,35.1050361,3.99,4.66,77.96
9968,3.6,32.9406008,35.1050356,3.89,4.71,78.05
9969,3.55,32.9406008,35.1050348,3.82,4.78,78.13
9970,3.55,32.9406007,35.1050341,3.99,4.79,78.18
9971,3.64,32.9406007,35.1050335,3.59,5.04,78.21
9972,3.44,32.9406007,35.1050328,3.7,4.99,78.26
9973,3.38,32.9406007,35.1050323,3.47,5.0,78.34
9974,3.41,32.940601,35.1050321,3.33,5.11,78.41
9975,3.34,32.9406012,35.1050318,3.24,5.01,78.47
9976,3.52,32.9406015,35.1050314,3.26,5.07,78.56
9977,3.45,32.9406018,35.1050311,3.14,5.0,78.6
9978,3.5,32.9406019,35.1050306,3.2,5.17,78.66
9979,3.51,32.940602,35.1050301,3.18,5.15,78.75
9980,3.4,32.940602,35.1050297,3.24,5.31,78.82
9981,3.46,32.9406021,35.1050294,2.93,5.29,78.87
9982,3.4,32.9406022,35.1050291,3.0,5.31,78.93
9983,3.36,32.9406022,35.1050286,3.06,5.34,78.99
9984,3.38,32.9406025,35.1050281,3.0,5.17,79.04
9985,3.4,32.9406025,35.1050277,3.02,5.27,79.12
9986,3.45,32.9406026,35.1050275,2.87,5.41,79.18
9987,3.42,32.9406027,35.1050272,2.82,5.37,79.25
9988,3.36,32.9406029,35.105027,2.8,5.29,79.29
9989,3.38,32.9406031,35.1050266,2.74,5.31,79.35
9990,3.44,32.9406034,35.1050263,2.78,5.25,79.45
9991,3.49,32.9406036,35.1050262,2.58,5.4,79.5
9992,3.39,32.9406035,35.1050259,2.57,5.45,79.56
9993,3.57,32.9406034,35.1050255,2.74,5.46,79.63
9994,3.48,32.9406032,35.1050251,2.68,5.5,79.69
9995,3.45,32.940603,35.1050248,2.64,5.48,79.76
9996,3.6,32.9406027,35.1050244,2.53,5.68,79.84
9997,3.41,32.9406025,35.1050242,2.58,5.73,79.87
9998,3.39,32.9406024,35.105024,2.34,5.69,79.93
9999,3.29,32.9406024,35.1050238,2.36,5.45,80.0
10000,3.3,32.9406021,35.1050237,2.31,5.72,80.06
10001,3.27,32.940602,35.1050235,2.21,5.6,80.12
10002,3.35,32.9406018,35.1050233,2.26,5.58,80.18
10003,3.32,32.9406014,35.1050232,2.26,5.7,80.21
10004,3.17,32.940601,35.1050231,2.2,5.75,80.26
10005,3.18,32.9406005,35.1050228,2.28,5.71,80.36
10006,3.43,32.9406005,35.1050225,2.34,5.7,80.4
10007,3.28,32.9406002,35.1050223,2.3,5.42,80.43
10008,3.3,32.9405999,35.105022,2.11,5.65,80.5
10009,3.29,32.9405999,35.1050217,2.35,5.39,80.51
10010,3.36,32.9405997,35.1050215,2.18,5.49,80.56
10011,3.43,32.9405995,35.1050214,2.21,5.43,80.62
10012,3.36,32.9405994,35.1050213,2.12,5.54,80.63
10013,3.45,32.9405992,35.105021,2.1,5.5,80.7
10014,3.41,32.940599,35.1050207,2.26,5.52,80.78
10015,3.26,32.9405988,35.1050204,2.1,5.4,80.81
10016,3.32,32.9405984,35.1050201,2.11,5.38,80.9
10017,3.31,32.9405982,35.1050198,2.14,5.54,80.94
10018,3.54,32.940598,35.1050195,2.17,5.52,80.93
10019,3.41,32.9405981,35.1050192,2.08,5.54,81.05
10020,3.39,32.9405978,35.1050189,2.09,5.53,81.07
10021,3.5,32.9405974,35.1050187,2.11,5.66,81.09
10022,3.45,32.9405972,35.1050184,1.98,5.64,81.14
10023,3.34,32.9405969,35.1050179,2.27,5.33,81.14
10024,3.4,32.940597,35.1050176,2.09,5.49,81.2
10025,3.36,32.940597,35.1050172,2.07,5.24,81.23
10026,3.34,32.9405969,35.1050168,2.09,5.46,81.27
10027,3.49,32.9405969,35.1050163,2.13,5.27,81.35
10028,3.35,32.9405968,35.1050158,2.05,5.33,81.39
10029,3.49,32.9405966,35.1050153,2.16,5.35,81.38
10030,3.43,32.9405965,35.1050148,2.12,5.35,81.38
10031,3.44,32.9405967,35.1050146,2.14,5.51,81.45
10032,3.56,32.9405967,35.1050142,2.02,5.39,81.46
10033,3.53,32.9405967,35.1050139,2.02,5.22,81.46
10034,3.56,32.9405964,35.1050135,2.08,5.4,81.56
10035,3.42,32.9405966,35.1050134,1.97,5.39,81.56
10036,3.44,32.9405964,35.1050132,1.91,5.32,81.55
10037,3.46,32.9405963,35.1050132,1.94,5.59,81.69
10038,3.33,32.9405961,35.1050129,1.93,5.39,81.72
10039,3.49,32.9405961,35.1050125,2.14,5.52,81.76
10040,3.29,32.9405961,35.1050122,2.01,5.25,81.86
10041,3.39,32.940596,35.1050119,2.03,5.31,81.84
10042,3.44,32.9405958,35.1050116,2.1,5.52,81.89
10043,3.48,32.9405957,35.1050115,1.91,5.22,81.92
10044,3.49,32.9405955,35.1050114,1.88,5.41,81.91
10045,3.42,32.9405956,35.1050113,2.03,5.38,81.86
10046,3.49,32.9405953,35.1050113,1.65,4.99,81.92
10047,3.4,32.9405949,35.1050113,1.95,5.53,82.0
10048,3.53,32.9405947,35.1050111,1.75,5.21,81.99
10049,3.4,32.9405942,35.1050106,2.11,5.32,82.1
10050,3.49,32.9405941,35.1050105,1.87,5.17,82.11
10051,3.4,32.9405942,35.1050105,1.86,5.34,82.11
10052,3.49,32.9405942,35.1050105,1.87,5.19,82.22
10053,3.46,32.9405942,35.1050104,1.74,5.11,82.18
10054,3.37,32.940594,35.1050102,1.95,5.12,82.21
10055,3.4,32.9405939,35.1050102,1.93,5.28,82.32
10056,3.49,32.9405938,35.1050101,1.82,5.02,82.26
10057,3.43,32.9405939,35.10501,1.99,5.24,82.27
10058,3.51,32.940594,35.1050101,1.78,4.99,82.31
10059,3.46,32.940594,35.1050102,1.84,4.84,82.31
10060,3.36,32.9405936,35.1050104,1.79,5.26,82.32
10061,3.5,32.9405932,35.1050105,1.84,5.2,82.41
10062,3.44,32.9405929,35.1050105,1.86,5.19,82.42
10063,3.53,32.9405929,35.1050104,1.97,5.19,82.39
10064,3.45,32.9405931,35.1050103,1.98,4.84,82.42
10065,3.38,32.940593,35.1050103,1.94,4.88,82.44
10066,3.51,32.940593,35.1050103,1.97,5.1,82.48
10067,3.43,32.940593,35.1050103,1.9,4.95,82.51
10068,3.35,32.9405929,35.1050103,1.94,5.05,82.55
10069,3.32,32.9405931,35.1050103,1.96,4.95,82.58
10070,3.34,32.9405932,35.1050102,2.05,4.97,82.58
10071,3.44,32.9405933,35.1050101,2.01,4.9,82.61
10072,3.34,32.9405936,35.1050098,2.13,4.92,82.6
10073,3.44,32.9405938,35.1050097,2.06,4.79,82.6
10074,3.46,32.9405939,35.1050097,2.05,4.86,82.62
10075,3.4,32.9405939,35.1050099,2.03,5.01,82.65
10076,3.39,32.940594,35.1050101,1.88,4.89,82.66
10077,3.43,32.9405942,35.10501,2.1,4.85,82.69
10078,3.33,32.9405942,35.1050102,2.01,4.9,82.72
10079,3.54,32.9405942,35.1050104,2.01,5.14,82.73
10080,3.36,32.9405943,35.1050106,1.93,4.77,82.71
10081,3.51,32.9405943,35.1050106,2.04,4.83,82.73
10082,3.42,32.9405943,35.1050106,2.04,4.82,82.73
10083,3.38,32.9405944,35.1050105,2.15,4.9,82.73
10084,3.45,32.9405943,35.1050105,2.22,5.09,82.76
10085,3.42,32.9405944,35.1050106,2.1,5.21,82.75
10086,3.5,32.9405945,35.1050107,2.25,5.02,82.73
10087,3.51,32.9405948,35.1050111,2.04,4.72,82.73
10088,3.38,32.9405948,35.1050115,1.9,5.04,82.72
10089,3.53,32.9405949,35.1050117,2.08,4.92,82.72
10090,3.54,32.9405946,35.1050119,2.1,5.05,82.73
10091,3.57,32.9405945,35.1050119,2.21,5.05,82.71
10092,3.37,32.9405942,35.1050119,2.21,5.02,82.69
10093,3.45,32.940594,35.1050116,2.31,5.07,82.7
10094,3.45,32.9405941,35.1050115,2.54,4.8,82.67
10095,3.41,32.9405943,35.1050116,2.18,4.83,82.66
10096,3.49,32.9405937,35.1050118,2.2,4.85,82.66
10097,3.45,32.9405932,35.1050119,2.32,5.24,82.68
10098,3.41,32.9405934,35.1050121,2.2,4.99,82.68
10099,3.54,32.9405936,35.105012,2.19,4.55,82.66
10100,3.46,32.9405931,35.1050118,2.52,4.76,82.66
10101,3.64,32.9405929,35.1050118,2.35,5.01,82.66
10102,3.43,32.9405928,35.1050116,2.42,4.79,82.64
10103,3.38,32.9405929,35.1050115,2.43,4.57,82.63
10104,3.36,32.9405931,35.1050115,2.34,4.63,82.62
10105,3.41,32.940593,35.1050115,2.3,4.63,82.59
10106,3.32,32.9405929,35.1050116,2.38,4.68,82.62
10107,3.53,32.9405931,35.1050116,2.25,4.74,82.62
10108,3.56,32.9405933,35.1050114,2.46,4.59,82.6
10109,3.4,32.9405933,35.1050113,2.57,4.63,82.59
10110,3.61,32.9405932,35.1050112,2.42,4.52,82.58
10111,3.54,32.9405933,35.1050112,2.55,4.71,82.58
10112,3.49,32.9405931,35.1050112,2.3,4.64,82.61
10113,3.48,32.940593,35.1050112,2.52,4.69,82.56
10114,3.42,32.940593,35.1050114,2.28,4.87,82.59
10115,3.39,32.9405931,35.1050114,2.4,4.62,82.61
10116,3.48,32.9405928,35.1050114,2.46,4.74,82.55
10117,3.43,32.9405927,35.1050115,2.36,4.86,82.56
10118,3.45,32.9405924,35.1050116,2.36,4.68,82.56
10119,3.5,32.9405922,35.1050115,2.38,4.78,82.54
10120,3.53,32.9405919,35.1050113,2.49,4.67,82.53
10121,3.48,32.9405919,35.105011,2.52,4.84,82.51
10122,3.4,32.9405922,35.1050108,2.47,4.43,82.48
10123,3.5,32.9405926,35.1050107,2.45,4.62,82.46
10124,3.54,32.9405929,35.1050107,2.31,4.21,82.42
10125,3.39,32.9405928,35.1050108,2.33,4.65,82.45
10126,3.33,32.9405928,35.1050107,2.32,4.47,82.43
10127,3.42,32.9405926,35.1050106,2.37,4.58,82.44
10128,3.35,32.9405923,35.1050106,2.38,4.52,82.45
10129,3.34,32.9405925,35.1050105,2.24,4.37,82.42
10130,3.47,32.9405924,35.1050103,2.47,4.43,82.42
10131,3.47,32.9405923,35.1050104,2.29,4.36,82.4
10132,3.44,32.9405923,35.1050105,2.21,4.45,82.39
10133,3.56,32.9405923,35.1050104,2.32,4.22,82.37
10134,3.45,32.9405923,35.1050102,2.46,4.56,82.38
10135,3.48,32.9405919,35.10501,2.44,4.44,82.38
10136,3.58,32.9405914,35.1050097,2.34,4.78,82.38
10137,3.53,32.9405911,35.1050091,2.62,4.52,82.34
10138,3.59,32.940591,35.1050088,2.55,4.45,82.36
10139,3.46,32.9405908,35.1050086,2.42,4.56,82.33
10140,3.67,32.9405906,35.1050084,2.47,4.52,82.31
10141,3.54,32.9405906,35.1050086,2.36,4.56,82.28
10142,3.45,32.9405905,35.1050085,2.2,4.33,82.23
10143,3.51,32.9405903,35.1050083,2.46,4.47,82.23
10144,3.44,32.9405903,35.1050084,2.36,4.32,82.19
10145,3.24,32.9405902,35.1050083,2.2,4.29,82.16
10146,3.49,32.9405901,35.1050081,2.53,4.4,82.19
10147,3.43,32.9405901,35.1050081,2.42,4.38,82.15
10148,3.65,32.94059,35.105008,2.41,4.33,82.16
10149,3.72,32.94059,35.105008,2.4,4.35,82.12
10150,3.61,32.9405898,35.1050078,2.46,4.32,82.02
10151,3.69,32.9405898,35.1050077,2.5,4.34,81.89
10152,3.6,32.9405896,35.1050078,2.39,4.28,82.0
10153,3.7,32.9405894,35.105008,2.37,4.56,82.02
10154,3.7,32.9405892,35.105008,2.4,4.29,82.0
10155,3.74,32.9405891,35.1050079,2.5,4.4,82.02
10156,3.69,32.940589,35.1050079,2.54,4.24,81.97
10157,3.77,32.940589,35.1050079,2.44,4.47,81.95
10158,3.6,32.9405892,35.1050081,2.44,4.23,82.02
10159,3.74,32.9405892,35.1050082,2.39,4.21,82.02
10160,3.63,32.9405893,35.1050082,2.45,4.23,81.96
10161,3.69,32.9405892,35.1050083,2.53,4.28,82.01
10162,3.71,32.9405893,35.1050082,2.44,4.28,81.92
10163,3.61,32.9405894,35.105008,2.66,4.28,81.88
10164,3.59,32.9405892,35.1050079,2.62,4.21,81.86
10165,3.7,32.940589,35.1050078,2.61,4.42,81.8
10166,3.63,32.9405888,35.1050077,2.55,4.28,81.84
10167,3.71,32.9405887,35.1050076,2.67,4.4,81.85
10168,3.66,32.9405886,35.1050078,2.56,4.34,81.79
10169,3.74,32.9405884,35.1050078,2.37,4.18,81.82
10170,3.66,32.9405881,35.1050076,2.65,4.37,81.79
10171,3.61,32.9405879,35.1050076,2.62,4.37,81.77
10172,3.72,32.9405879,35.1050076,2.46,4.2,81.75
10173,3.66,32.9405878,35.1050075,2.65,4.2,81.73
10174,3.64,32.9405878,35.1050075,2.62,4.28,81.69
10175,3.63,32.9405878,35.1050077,2.45,4.08,81.66
10176,3.62,32.9405877,35.1050081,2.42,4.35,81.71
10177,3.63,32.9405876,35.1050083,2.38,4.31,81.69
10178,3.36,32.9405877,35.1050083,2.48,4.11,81.7
10179,3.43,32.9405878,35.1050082,2.64,4.24,81.7
10180,3.42,32.940588,35.1050082,2.5,4.05,81.6
10181,3.42,32.9405878,35.1050082,2.55,4.18,81.59
10182,3.45,32.9405876,35.1050081,2.56,4.42,81.7
10183,3.36,32.9405874,35.1050079,2.73,4.29,81.61
10184,3.43,32.9405872,35.1050077,2.63,4.36,81.61
10185,3.51,32.9405873,35.1050077,2.64,4.19,81.71
10186,3.45,32.9405873,35.1050076,2.5,4.2,81.67
10187,3.34,32.9405873,35.1050075,2.7,4.04,81.69
10188,3.34,32.9405872,35.1050075,2.47,4.21,81.65
10189,3.45,32.9405871,35.1050074,2.62,4.22,81.6
10190,3.32,32.9405871,35.1050074,2.57,4.18,81.63
10191,3.39,32.940587,35.1050073,2.64,4.15,81.62
10192,3.42,32.9405869,35.1050074,2.66,4.26,81.6
10193,3.46,32.9405868,35.1050076,2.52,4.32,81.59
10194,3.49,32.940587,35.1050077,2.48,4.14,81.56
10195,3.37,32.9405871,35.1050077,2.62,4.03,81.63
10196,3.43,32.9405869,35.1050077,2.51,4.15,81.63
10197,3.74,32.9405867,35.1050076,2.61,4.18,81.57
10198,3.45,32.9405865,35.1050075,2.67,4.29,81.61
10199,3.46,32.9405865,35.1050075,2.6,4.12,81.58
10200,3.43,32.9405865,35.1050075,2.58,4.05,81.5
10201,3.56,32.9405867,35.1050075,2.55,4.08,81.55
10202,3.5,32.9405868,35.1050075,2.58,3.94,81.52
10203,3.61,32.9405866,35.1050073,2.63,4.24,81.51
10204,3.68,32.9405866,35.1050071,2.65,4.09,81.57
10205,3.74,32.9405865,35.1050068,2.71,4.1,81.52
10206,3.51,32.9405864,35.1050065,2.64,3.92,81.43
10207,3.48,32.9405863,35.1050062,2.79,3.99,81.41
10208,3.38,32.9405861,35.105006,2.66,4.09,81.43
10209,3.43,32.9405861,35.1050059,2.62,3.98,81.34
10210,3.22,32.9405862,35.1050058,2.69,3.99,81.29
10211,3.37,32.9405862,35.1050059,2.49,3.9,81.17
10212,3.44,32.9405863,35.1050059,2.41,3.98,81.24
10213,3.49,32.9405866,35.1050059,2.54,3.74,81.24
10214,3.4,32.9405867,35.1050058,2.43,3.64,81.18
10215,3.51,32.9405866,35.1050057,2.53,3.83,81.25
10216,3.47,32.9405866,35.1050056,2.51,3.9,81.23
10217,3.37,32.940586,35.1050055,2.62,3.9,81.26
10218,3.51,32.9405857,35.1050053,2.58,4.12,81.32
10219,3.44,32.9405859,35.105005,2.63,3.79,81.24
10220,3.39,32.9405858,35.1050048,2.66,3.61,81.17
10221,3.42,32.9405858,35.1050051,2.46,3.94,81.2
10222,3.34,32.9405858,35.1050054,2.2,3.85,81.17
10223,3.34,32.9405858,35.1050054,2.38,3.66,81.13
10224,3.44,32.9405857,35.1050053,2.5,3.91,81.17
10225,3.43,32.9405856,35.1050051,2.46,3.71,81.2
10226,3.44,32.9405853,35.1050047,2.67,3.8,81.19
10227,3.46,32.9405851,35.1050043,2.62,3.81,81.21
10228,3.61,32.9405852,35.1050041,2.59,3.66,81.21
10229,3.38,32.940585,35.1050038,2.52,3.65,81.22
10230,3.25,32.940585,35.1050035,2.62,3.78,81.2
10231,3.27,32.940585,35.1050033,2.64,3.69,81.19
10232,3.49,32.9405849,35.1050032,2.47,3.81,81.17
10233,3.68,32.9405847,35.105003,2.6,3.84,81.18
10234,3.6,32.940585,35.1050029,2.43,3.72,81.19
10235,3.43,32.9405853,35.1050026,2.53,3.51,81.2
10236,3.51,32.9405853,35.1050025,2.43,3.62,81.16
10237,3.5,32.9405853,35.1050025,2.43,3.61,81.13
10238,3.51,32.9405853,35.1050025,2.4,3.74,81.14
10239,3.51,32.9405854,35.1050026,2.52,3.8,81.17
10240,3.48,32.9405852,35.1050026,2.35,3.75,81.12
10241,3.44,32.9405851,35.1050025,2.58,3.84,81.15
10242,3.34,32.9405852,35.1050025,2.49,3.6,81.16
10243,3.27,32.9405854,35.1050027,2.46,3.59,81.09
10244,3.43,32.9405855,35.1050028,2.46,3.65,81.15
10245,3.53,32.9405857,35.1050029,2.43,3.55,81.19
10246,3.53,32.9405858,35.1050029,2.41,3.36,81.1
10247,3.36,32.9405857,35.1050027,2.52,3.45,81.12
10248,3.44,32.9405857,35.1050026,2.56,3.56,81.14
10249,3.24,32.9405857,35.1050025,2.54,3.56,81.11
10250,3.33,32.9405859,35.1050023,2.51,3.51,81.11
10251,3.28,32.9405857,35.1050021,2.63,3.46,81.12
10252,3.33,32.9405855,35.1050021,2.65,3.79,81.12
10253,3.4,32.9405853,35.1050023,2.39,3.65,81.06
10254,3.42,32.9405851,35.1050022,2.53,3.77,81.12
10255,3.27,32.940585,35.1050021,2.59,3.57,81.14
10256,3.39,32.9405852,35.1050021,2.55,3.58,81.09
10257,3.34,32.9405853,35.1050021,2.49,3.61,81.13
10258,3.44,32.9405854,35.105002,2.53,3.65,81.13
10259,3.44,32.9405853,35.1050017,2.62,3.53,81.12
10260,3.42,32.9405853,35.1050014,2.69,3.46,81.15
10261,3.41,32.9405852,35.1050013,2.64,3.64,81.1
10262,3.48,32.9405856,35.1050015,2.47,3.56,81.09
10263,3.32,32.9405858,35.1050016,2.57,3.48,81.11
10264,3.47,32.9405862,35.105002,2.5,3.55,81.09
10265,3.39,32.9405865,35.1050021,2.46,3.52,81.12
10266,3.37,32.9405869,35.1050023,2.55,3.45,81.1
10267,3.37,32.9405873,35.1050026,2.51,3.56,81.1
10268,3.5,32.9405875,35.1050029,2.58,3.57,81.12
10269,3.36,32.9405878,35.1050034,2.55,3.47,81.08
10270,3.44,32.940588,35.1050037,2.43,3.66,81.11
10271,3.38,32.9405882,35.105004,2.59,3.42,81.14
10272,3.37,32.9405885,35.1050045,2.5,3.54,81.09
10273,3.29,32.940589,35.105005,2.28,3.18,81.09
10274,3.31,32.9405893,35.1050052,2.44,3.31,81.07
10275,3.21,32.9405895,35.1050053,2.53,3.35,81.07
10276,3.37,32.9405898,35.1050053,2.59,3.43,81.13
10277,3.29,32.9405901,35.1050054,2.55,3.32,81.08
10278,3.34,32.9405904,35.1050054,2.48,3.15,81.09
